station_name	id	station_id	line_cd	pref_cd	pref	post	add	lon	lat	MESH_CODES	suumoEkiCode	comment	line_num	rent_oneRoom	rent_1K	rent_1LDK	rent_2LDK	rent_3LDK	park_area	water_depth	pachinko	sexShop	supermarket_num	landPrice	access	population	park	flood	security	supermarket	livable
追浜	5774	2700140	27001	14	kanagawa	237-0064	横須賀市追浜町３-３	139.624905	35.315461	[5239746923, 5239746924, 5239746932, 5239746933, 5239746934, 5239746941, 5239746942, 5239746943, 5239746944, 5239747822, 5239747824, 5239747842, 5239747844, 5239747911, 5239747912, 5239747913, 5239747914, 5239747921, 5239747922, 5239747923, 5239747924, 5239747931, 5239747932, 5239747933, 5239747934, 5239747941, 5239747942, 5239747943, 5239747944, 5239748822, 5239748824, 5239748842, 5239748911, 5239748912, 5239748913, 5239748914, 5239748921, 5239748922, 5239748923, 5239748924, 5239748931, 5239748932, 5239748933, 5239748934, 5239748941, 5239748942, 5239748943, 5239748944, 5239749912, 5239749921, 5239749922, 5239749923, 5239749924, 5239756013, 5239756014, 5239756031, 5239756032, 5239756033, 5239756034, 5239756041, 5239756043, 5239756044, 5239757011, 5239757012, 5239757013, 5239757014, 5239757021, 5239757022, 5239757023, 5239757024, 5239757031, 5239757032, 5239757033, 5239757034, 5239757041, 5239757042, 5239757043, 5239757044, 5239757111, 5239757113, 5239757131, 5239757133, 5239758011, 5239758012, 5239758013, 5239758014, 5239758021, 5239758022, 5239758023, 5239758024, 5239758031, 5239758032, 5239758033, 5239758034, 5239758041, 5239758042, 5239758043, 5239758044, 5239758111, 5239758113, 5239758131, 5239759011, 5239759012, 5239759013, 5239759014, 5239759021]	06990		1	5.1	5.6	7.3	8.6	9.9	290571	0.0	5	0	6	66.41144519	32.3943661971831	34.969471192562615	61.8713144	100.0	93.4210526	31.6227766	100.0
京急田浦	5775	2700141	27001	14	kanagawa	237-0076	横須賀市船越町５-２	139.625252	35.300892	[5239744934, 5239744941, 5239744942, 5239744943, 5239744944, 5239745824, 5239745842, 5239745844, 5239745911, 5239745912, 5239745913, 5239745914, 5239745921, 5239745922, 5239745923, 5239745924, 5239745931, 5239745932, 5239745933, 5239745934, 5239745941, 5239745942, 5239745943, 5239745944, 5239746822, 5239746824, 5239746842, 5239746844, 5239746911, 5239746912, 5239746913, 5239746914, 5239746921, 5239746922, 5239746923, 5239746924, 5239746931, 5239746932, 5239746933, 5239746934, 5239746941, 5239746942, 5239746943, 5239746944, 5239747911, 5239747912, 5239747914, 5239747921, 5239747922, 5239747923, 5239747924, 5239747941, 5239747942, 5239754031, 5239754032, 5239754033, 5239754034, 5239754043, 5239754044, 5239755011, 5239755012, 5239755013, 5239755014, 5239755021, 5239755022, 5239755023, 5239755024, 5239755031, 5239755032, 5239755033, 5239755034, 5239755041, 5239755042, 5239755043, 5239755044, 5239755113, 5239755131, 5239755133, 5239756011, 5239756012, 5239756013, 5239756014, 5239756021, 5239756022, 5239756023, 5239756024, 5239756031, 5239756032, 5239756033, 5239756034, 5239756041, 5239756042, 5239756043, 5239756044, 5239756111, 5239756113, 5239756131, 5239756133, 5239757011, 5239757012, 5239757013, 5239757014, 5239757021, 5239757022, 5239757023, 5239757031, 5239757032]	13450		1	3.8	5.7	7.5	8.9	10.2	192235	0.0	3	0	2	68.82475231999999	32.3943661971831	22.314582907049928	55.8000246	100.0	96.0526316	18.2574186	0.0
安針塚	5776	2700142	27001	14	kanagawa	237-0072	横須賀市長浦町２-３２	139.64292	35.286641	[5239752133, 5239752134, 5239752143, 5239752144, 5239753021, 5239753022, 5239753023, 5239753024, 5239753032, 5239753034, 5239753041, 5239753042, 5239753043, 5239753044, 5239753111, 5239753112, 5239753113, 5239753114, 5239753121, 5239753122, 5239753123, 5239753124, 5239753131, 5239753132, 5239753133, 5239753134, 5239753141, 5239753142, 5239753143, 5239753144, 5239753211, 5239753213, 5239753214, 5239753231, 5239753232, 5239753233, 5239753234, 5239753243, 5239754012, 5239754013, 5239754014, 5239754021, 5239754022, 5239754023, 5239754024, 5239754032, 5239754034, 5239754041, 5239754042, 5239754043, 5239754044, 5239754111, 5239754112, 5239754113, 5239754114, 5239754121, 5239754122, 5239754123, 5239754124, 5239754131, 5239754132, 5239754133, 5239754134, 5239754141, 5239754142, 5239754143, 5239754144, 5239754211, 5239754212, 5239754213, 5239754214, 5239754221, 5239754223, 5239754231, 5239754232, 5239754233, 5239754234, 5239754241, 5239754243, 5239755012, 5239755021, 5239755022, 5239755023, 5239755024, 5239755041, 5239755042, 5239755111, 5239755112, 5239755113, 5239755114, 5239755121, 5239755122, 5239755123, 5239755124, 5239755131, 5239755132, 5239755133, 5239755134, 5239755141, 5239755142, 5239755143, 5239755144, 5239755211, 5239755212, 5239755213, 5239755214, 5239755231]	01750		1	3.8	4.2	5.8	不明	不明	495739	0.0	0	1	3	73.63703996	30.98591549295775	13.638451237927008	70.71141809999999	100.0	99.16666670000001	22.3606798	100.0
逸見	5777	2700143	27001	14	kanagawa	238-0045	横須賀市東逸見町２-１８	139.653149	35.28048	[5239752122, 5239752123, 5239752124, 5239752132, 5239752133, 5239752134, 5239752141, 5239752142, 5239752143, 5239752144, 5239752211, 5239752212, 5239752213, 5239752214, 5239752221, 5239752223, 5239752224, 5239752231, 5239752232, 5239752233, 5239752234, 5239752241, 5239752242, 5239752243, 5239752244, 5239752331, 5239752333, 5239752334, 5239753111, 5239753112, 5239753113, 5239753114, 5239753121, 5239753122, 5239753123, 5239753124, 5239753131, 5239753132, 5239753133, 5239753134, 5239753141, 5239753142, 5239753143, 5239753144, 5239753211, 5239753212, 5239753213, 5239753214, 5239753221, 5239753222, 5239753223, 5239753224, 5239753231, 5239753232, 5239753233, 5239753234, 5239753241, 5239753242, 5239753243, 5239753244, 5239753311, 5239753312, 5239753313, 5239753314, 5239753331, 5239753332, 5239753333, 5239753334, 5239754111, 5239754112, 5239754113, 5239754114, 5239754121, 5239754122, 5239754123, 5239754124, 5239754132, 5239754141, 5239754142, 5239754143, 5239754144, 5239754211, 5239754212, 5239754213, 5239754214, 5239754221, 5239754222, 5239754223, 5239754224, 5239754231, 5239754232, 5239754233, 5239754234, 5239754241, 5239754242, 5239754243, 5239754244, 5239754311, 5239754312, 5239754313, 5239754314, 5239754331, 5239755122, 5239755211, 5239755212, 5239755221]	34760		1	4.8	5.2	6.5	7.5	8.4	159388	0.0	5	1	3	70.09533084	30.98591549295775	22.089756747856732	53.24639140000001	100.0	92.58771929999999	22.3606798	100.0
汐入	5778	2700144	27001	14	kanagawa	238-0042	横須賀市汐入町２-４１	139.662443	35.280241	[5239752144, 5239752214, 5239752221, 5239752222, 5239752223, 5239752224, 5239752231, 5239752232, 5239752233, 5239752234, 5239752241, 5239752242, 5239752243, 5239752244, 5239752311, 5239752312, 5239752313, 5239752314, 5239752323, 5239752331, 5239752332, 5239752333, 5239752334, 5239752341, 5239752342, 5239752343, 5239752344, 5239752433, 5239753122, 5239753124, 5239753142, 5239753144, 5239753211, 5239753212, 5239753213, 5239753214, 5239753221, 5239753222, 5239753223, 5239753224, 5239753231, 5239753232, 5239753233, 5239753234, 5239753241, 5239753242, 5239753243, 5239753244, 5239753311, 5239753312, 5239753313, 5239753314, 5239753321, 5239753322, 5239753323, 5239753324, 5239753331, 5239753332, 5239753333, 5239753334, 5239753341, 5239753342, 5239753343, 5239753344, 5239753411, 5239753413, 5239753431, 5239753433, 5239754122, 5239754124, 5239754211, 5239754212, 5239754213, 5239754214, 5239754221, 5239754222, 5239754223, 5239754224, 5239754231, 5239754232, 5239754234, 5239754241, 5239754242, 5239754243, 5239754244, 5239754311, 5239754312, 5239754313, 5239754314, 5239754321, 5239754322, 5239754323, 5239754324, 5239754331, 5239754332, 5239754333, 5239754334, 5239754341, 5239754342, 5239754343, 5239754411, 5239754413, 5239755221, 5239755222, 5239755311, 5239755312]	17030		1	4.6	5	6.8	8.1	9.4	311853	0.0	6	3	18	69.69201862999999	30.98591549295775	27.57966038918488	62.9743591	100.0	89.60526320000001	54.77225579999999	100.0
横須賀中央	5779	2700145	27001	14	kanagawa	238-0007	横須賀市若松町２-２５	139.670217	35.27858	[5239751334, 5239751343, 5239751344, 5239752222, 5239752223, 5239752224, 5239752241, 5239752242, 5239752243, 5239752244, 5239752311, 5239752312, 5239752313, 5239752314, 5239752321, 5239752322, 5239752323, 5239752324, 5239752331, 5239752332, 5239752333, 5239752334, 5239752341, 5239752342, 5239752343, 5239752344, 5239752411, 5239752412, 5239752413, 5239752414, 5239752431, 5239752432, 5239752433, 5239752434, 5239752441, 5239752443, 5239753212, 5239753214, 5239753221, 5239753222, 5239753223, 5239753224, 5239753232, 5239753234, 5239753241, 5239753242, 5239753243, 5239753244, 5239753311, 5239753312, 5239753313, 5239753314, 5239753321, 5239753322, 5239753323, 5239753324, 5239753331, 5239753332, 5239753333, 5239753334, 5239753341, 5239753342, 5239753343, 5239753344, 5239753411, 5239753412, 5239753413, 5239753414, 5239753421, 5239753422, 5239753423, 5239753424, 5239753431, 5239753432, 5239753433, 5239753434, 5239753441, 5239753442, 5239753443, 5239753444, 5239754221, 5239754222, 5239754223, 5239754224, 5239754242, 5239754311, 5239754312, 5239754313, 5239754314, 5239754321, 5239754322, 5239754323, 5239754324, 5239754331, 5239754332, 5239754333, 5239754334, 5239754341, 5239754342, 5239754343, 5239754344, 5239754411, 5239754412, 5239754413, 5239754414, 5239754421, 5239754423, 5239754431, 5239754432, 5239754433]	40900		1	4.7	5.1	6.9	8.2	9.5	304995	0.0	7	2	29	69.06869083000001	32.3943661971831	31.80329024218714	62.6252475	100.0	89.12280700000001	69.5221787	100.0
県立大学	5780	2700146	27001	14	kanagawa	238-0012	横須賀市安浦町２-２８	139.677033	35.269731	[5239750344, 5239750433, 5239750434, 5239750443, 5239751312, 5239751313, 5239751314, 5239751321, 5239751322, 5239751323, 5239751324, 5239751331, 5239751332, 5239751333, 5239751334, 5239751341, 5239751342, 5239751343, 5239751344, 5239751411, 5239751412, 5239751413, 5239751414, 5239751421, 5239751422, 5239751423, 5239751424, 5239751431, 5239751432, 5239751433, 5239751434, 5239751441, 5239751442, 5239751443, 5239751444, 5239751513, 5239751531, 5239751533, 5239751534, 5239752222, 5239752224, 5239752242, 5239752311, 5239752312, 5239752313, 5239752314, 5239752321, 5239752322, 5239752323, 5239752324, 5239752331, 5239752332, 5239752333, 5239752334, 5239752341, 5239752342, 5239752343, 5239752344, 5239752411, 5239752412, 5239752413, 5239752414, 5239752421, 5239752422, 5239752423, 5239752424, 5239752431, 5239752432, 5239752433, 5239752434, 5239752441, 5239752442, 5239752443, 5239752444, 5239752511, 5239752512, 5239752513, 5239752514, 5239752531, 5239752532, 5239752533, 5239752534, 5239753311, 5239753312, 5239753314, 5239753321, 5239753322, 5239753323, 5239753324, 5239753332, 5239753341, 5239753342, 5239753344, 5239753411, 5239753412, 5239753413, 5239753414, 5239753421, 5239753422, 5239753423, 5239753424, 5239753431, 5239753432, 5239753433, 5239753434, 5239753441, 5239753442, 5239753443, 5239753511, 5239753513]	13490		1	5.3	5.7	7.3	8.6	9.8	249795	0.0	12	1	12	65.81621596000001	30.98591549295775	33.55829145873422	59.576119299999995	100.0	83.377193	44.721359500000005	100.0
堀ノ内	5781	2700147	27001	14	kanagawa	238-0014	横須賀市三春町３-４５	139.686932	35.26322	[5239750344, 5239750413, 5239750414, 5239750421, 5239750422, 5239750423, 5239750424, 5239750431, 5239750432, 5239750433, 5239750434, 5239750441, 5239750442, 5239750443, 5239750444, 5239750511, 5239750512, 5239750513, 5239750514, 5239750523, 5239750531, 5239750532, 5239750533, 5239750534, 5239750541, 5239750542, 5239750543, 5239750544, 5239750633, 5239751322, 5239751324, 5239751342, 5239751344, 5239751411, 5239751412, 5239751413, 5239751414, 5239751421, 5239751422, 5239751423, 5239751424, 5239751431, 5239751432, 5239751433, 5239751434, 5239751441, 5239751442, 5239751443, 5239751444, 5239751511, 5239751512, 5239751513, 5239751514, 5239751521, 5239751522, 5239751523, 5239751524, 5239751531, 5239751532, 5239751533, 5239751534, 5239751541, 5239751542, 5239751543, 5239751544, 5239751611, 5239751613, 5239751631, 5239751633, 5239752322, 5239752324, 5239752411, 5239752412, 5239752413, 5239752414, 5239752421, 5239752422, 5239752423, 5239752424, 5239752431, 5239752432, 5239752434, 5239752441, 5239752442, 5239752443, 5239752444, 5239752511, 5239752512, 5239752513, 5239752514, 5239752521, 5239752522, 5239752523, 5239752524, 5239752531, 5239752532, 5239752533, 5239752534, 5239752541, 5239752542, 5239752543, 5239752611, 5239753421, 5239753422, 5239753511]	35240		2	4.8	5.2	6.9	8.2	9.5	129903	0.0	7	0	4	68.66379255	35.211267605633815	34.78263226177662	50.5919094	100.0	90.7894737	25.819889	100.0
京急大津	5782	2700148	27001	14	kanagawa	239-0808	横須賀市大津町１-１１-１９	139.695334	35.261068	[5239659533, 5239659534, 5239659543, 5239659544, 5239659633, 5239750422, 5239750423, 5239750424, 5239750434, 5239750441, 5239750442, 5239750443, 5239750444, 5239750511, 5239750512, 5239750513, 5239750514, 5239750521, 5239750522, 5239750523, 5239750524, 5239750531, 5239750532, 5239750533, 5239750534, 5239750541, 5239750542, 5239750543, 5239750544, 5239750611, 5239750612, 5239750613, 5239750614, 5239750623, 5239750631, 5239750632, 5239750633, 5239750634, 5239750641, 5239750643, 5239750644, 5239751412, 5239751414, 5239751421, 5239751422, 5239751423, 5239751424, 5239751432, 5239751441, 5239751442, 5239751443, 5239751444, 5239751511, 5239751512, 5239751513, 5239751514, 5239751521, 5239751522, 5239751523, 5239751524, 5239751531, 5239751532, 5239751533, 5239751534, 5239751541, 5239751542, 5239751543, 5239751544, 5239751611, 5239751612, 5239751613, 5239751614, 5239751621, 5239751622, 5239751623, 5239751624, 5239751631, 5239751632, 5239751633, 5239751634, 5239751641, 5239751642, 5239751643, 5239752421, 5239752422, 5239752423, 5239752424, 5239752442, 5239752511, 5239752512, 5239752513, 5239752514, 5239752521, 5239752522, 5239752523, 5239752524, 5239752531, 5239752532, 5239752534, 5239752541, 5239752542, 5239752543, 5239752544, 5239752611, 5239752612, 5239752613, 5239752614, 5239752621, 5239752623, 5239752631, 5239752632]	13400		1	4.6	5	6.7	8	9.2	176915	0.0	6	0	3	69.96108106000001	30.98591549295775	31.237288537036545	54.653432099999996	100.0	92.1052632	22.3606798	100.0
馬堀海岸	5783	2700149	27001	14	kanagawa	239-0802	横須賀市馬堀町３-２０-１	139.707328	35.259651	[5239659544, 5239659632, 5239659633, 5239659634, 5239659641, 5239659642, 5239659643, 5239659644, 5239659733, 5239659734, 5239750521, 5239750522, 5239750523, 5239750524, 5239750532, 5239750534, 5239750541, 5239750542, 5239750543, 5239750544, 5239750611, 5239750612, 5239750613, 5239750614, 5239750621, 5239750622, 5239750623, 5239750624, 5239750631, 5239750632, 5239750633, 5239750634, 5239750641, 5239750642, 5239750643, 5239750644, 5239750711, 5239750712, 5239750713, 5239750714, 5239750723, 5239750731, 5239750732, 5239750733, 5239750734, 5239750741, 5239750743, 5239750744, 5239751512, 5239751514, 5239751521, 5239751522, 5239751523, 5239751524, 5239751532, 5239751541, 5239751542, 5239751543, 5239751544, 5239751611, 5239751612, 5239751613, 5239751614, 5239751621, 5239751622, 5239751623, 5239751624, 5239751631, 5239751632, 5239751633, 5239751634, 5239751641, 5239751642, 5239751643, 5239751644, 5239751711, 5239751712, 5239751713, 5239751714, 5239751721, 5239751722, 5239751723, 5239751724, 5239751731, 5239751732, 5239751733, 5239751734, 5239751741, 5239751743, 5239752521, 5239752522, 5239752524, 5239752611, 5239752612, 5239752613, 5239752614, 5239752621, 5239752622, 5239752623, 5239752624, 5239752631, 5239752632, 5239752641, 5239752642, 5239752711, 5239752712, 5239752713, 5239752714, 5239752721, 5239752731]	36130		1	4.7	5	6.5	7.7	8.8	97859	0.0	2	0	2	70.32603868	30.98591549295775	30.582562706089984	47.1331503	100.0	97.36842109999999	18.2574186	100.0
浦賀	5784	2700150	27001	14	kanagawa	239-0822	横須賀市浦賀町１-８６	139.714999	35.250933	[5239658634, 5239658642, 5239658643, 5239658644, 5239658731, 5239658732, 5239658733, 5239658734, 5239658741, 5239658743, 5239658744, 5239659612, 5239659613, 5239659614, 5239659621, 5239659622, 5239659623, 5239659624, 5239659631, 5239659632, 5239659633, 5239659634, 5239659641, 5239659642, 5239659643, 5239659644, 5239659711, 5239659712, 5239659713, 5239659714, 5239659721, 5239659722, 5239659723, 5239659724, 5239659731, 5239659732, 5239659733, 5239659734, 5239659741, 5239659742, 5239659743, 5239659744, 5239659811, 5239659813, 5239659831, 5239659832, 5239659833, 5239659834, 5239750611, 5239750612, 5239750613, 5239750614, 5239750621, 5239750622, 5239750623, 5239750624, 5239750631, 5239750632, 5239750633, 5239750634, 5239750641, 5239750642, 5239750643, 5239750644, 5239750711, 5239750712, 5239750713, 5239750714, 5239750721, 5239750722, 5239750723, 5239750724, 5239750731, 5239750732, 5239750733, 5239750734, 5239750741, 5239750742, 5239750743, 5239750744, 5239750811, 5239750812, 5239750813, 5239750814, 5239750831, 5239750832, 5239750833, 5239751612, 5239751614, 5239751621, 5239751622, 5239751623, 5239751624, 5239751642, 5239751711, 5239751712, 5239751713, 5239751714, 5239751721, 5239751722, 5239751723, 5239751724, 5239751731, 5239751732, 5239751741, 5239751811]	04680		1	4.3	4.6	6.2	7.4	8.6	122134	0.0	2	0	7	72.55028745999999	30.98591549295775	27.158134600320054	49.8179004	100.0	97.36842109999999	34.156502599999996	100.0
糀谷	5786	2700202	27002	13	tokyo	144-0034	大田区西糀谷４-１３-１７	139.72962	35.5545	[5339255722, 5339255723, 5339255724, 5339255732, 5339255734, 5339255741, 5339255742, 5339255743, 5339255744, 5339255811, 5339255812, 5339255813, 5339255814, 5339255821, 5339255822, 5339255823, 5339255824, 5339255831, 5339255832, 5339255833, 5339255834, 5339255841, 5339255842, 5339255843, 5339255844, 5339255913, 5339255931, 5339255932, 5339255933, 5339255934, 5339256711, 5339256712, 5339256713, 5339256714, 5339256721, 5339256722, 5339256723, 5339256724, 5339256731, 5339256732, 5339256733, 5339256734, 5339256741, 5339256742, 5339256743, 5339256744, 5339256811, 5339256812, 5339256813, 5339256814, 5339256821, 5339256822, 5339256823, 5339256824, 5339256831, 5339256832, 5339256833, 5339256834, 5339256841, 5339256842, 5339256843, 5339256844, 5339256911, 5339256912, 5339256913, 5339256914, 5339256921, 5339256923, 5339256931, 5339256932, 5339256933, 5339256934, 5339256941, 5339256943, 5339257712, 5339257714, 5339257721, 5339257722, 5339257723, 5339257724, 5339257741, 5339257742, 5339257743, 5339257744, 5339257811, 5339257812, 5339257813, 5339257814, 5339257821, 5339257822, 5339257823, 5339257824, 5339257831, 5339257832, 5339257833, 5339257834, 5339257841, 5339257842, 5339257843, 5339257844, 5339257911, 5339257912, 5339257913, 5339257914, 5339257931, 5339258811, 5339258812, 5339258821]	14030		1	6.6	7.4	10.3	13	15.7	239819	5.0	24	12	25	50.92640798	43.66197183098592	83.94801168511702	58.9721786	75.93757729999999	58.4210526	64.5497224	100.0
